id,nombre_actual,nombre_comercial,categoria_nueva,subcategoria,precio_costo,precio_publico,stock,activo,url
2722,Sudadera Maraton Blanco / Negro,Sudadera Maraton Blanco / Negro,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/camisetas-dry?product_id=18915
2723,Sudadera Maraton Blanco / Rojo,Sudadera Maraton Blanco / Rojo,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/camisetas-dry?product_id=18916
2724,Sudadera Maraton Naranja Fluo / Negro,Sudadera Maraton Naranja Fluo / Negro,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/camisetas-dry?product_id=18919
2725,Sudadera Maraton Verde Fluo / Negro,Sudadera Maraton Verde Fluo / Negro,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/camisetas-dry?product_id=18918
2726,Sudadera drycool blanca,Sudadera drycool blanca,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20477
2727,Sudadera drycool negra,Sudadera drycool negra,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20478
1856,Toalla Burdeos Azul Francia,Toalla Burdeos Azul Francia,REGALOS PERSONALIZADOS,Textil,189.0,472.5,0,True,https://disershop.com.uy/oficina-y-hogar/toallas/toalla-burdeos-azul-francia
1857,Toalla Burdeos Fucsia,Toalla Burdeos Fucsia,REGALOS PERSONALIZADOS,Textil,189.0,472.5,1,True,https://disershop.com.uy/oficina-y-hogar/toallas/toalla-burdeos-fucsia
1858,Toalla Burdeos Naranja,Toalla Burdeos Naranja,REGALOS PERSONALIZADOS,Textil,189.0,472.5,1,True,https://disershop.com.uy/oficina-y-hogar/toallas/toalla-burdeos-naranja
1859,Toalla Burdeos Negro,Toalla Burdeos Negro,REGALOS PERSONALIZADOS,Textil,189.0,472.5,1,True,https://disershop.com.uy/oficina-y-hogar/toallas/toalla-burdeos-negro
1860,Toalla Burdeos Verde Manzana,Toalla Burdeos Verde Manzana,REGALOS PERSONALIZADOS,Textil,189.0,472.5,1,True,https://disershop.com.uy/oficina-y-hogar/toallas/toalla-burdeos-verde-manzana
1861,Toalla Cork Azul,Toalla Cork Azul,REGALOS PERSONALIZADOS,Textil,189.0,472.5,1,True,https://disershop.com.uy/oficina-y-hogar/toallas/toalla-cork-azul
1862,Toalla Cork Fucsia,Toalla Cork Fucsia,REGALOS PERSONALIZADOS,Textil,189.0,472.5,1,True,https://disershop.com.uy/oficina-y-hogar/toallas/toalla-cork-fucsia
1863,Toalla Cork Gris,Toalla Cork Gris,REGALOS PERSONALIZADOS,Textil,189.0,472.5,1,True,https://disershop.com.uy/oficina-y-hogar/toallas/toalla-cork-gris
1864,Toalla Cork Naranja,Toalla Cork Naranja,REGALOS PERSONALIZADOS,Textil,189.0,472.5,1,True,https://disershop.com.uy/oficina-y-hogar/toallas/toalla-cork-naranja
1865,Toalla Cork Negro,Toalla Cork Negro,REGALOS PERSONALIZADOS,Textil,189.0,472.5,0,True,https://disershop.com.uy/oficina-y-hogar/toallas/toalla-cork-negro
1866,Toalla Cork Rojo,Toalla Cork Rojo,REGALOS PERSONALIZADOS,Textil,189.0,472.5,1,True,https://disershop.com.uy/oficina-y-hogar/toallas/toalla-cork-rojo
1867,Toalla Cork Verde Manzana,Toalla Cork Verde Manzana,REGALOS PERSONALIZADOS,Textil,189.0,472.5,1,True,https://disershop.com.uy/oficina-y-hogar/toallas/toalla-cork-verde-manzana
1868,Toalla Orly Fucsia,Toalla Orly Fucsia,REGALOS PERSONALIZADOS,Textil,399.0,997.5,1,True,https://disershop.com.uy/oficina-y-hogar/toallas/toalla-orly-fucsia
1869,Toalla Orly Gris,Toalla Orly Gris,REGALOS PERSONALIZADOS,Textil,399.0,997.5,1,True,https://disershop.com.uy/oficina-y-hogar/toallas/toalla-orly-gris
1870,Toalla Refrescante 100X30Cm Azul Francia,Toalla Refrescante 100X30Cm Azul Francia,REGALOS PERSONALIZADOS,Textil,159.0,397.5,0,True,https://disershop.com.uy/diserhome-productos/verano-home/juegos-y-accesorios/toalla-refrescante-100x30cm-azul-francia-1
1871,Toalla Refrescante 100X30Cm Naranja,Toalla Refrescante 100X30Cm Naranja,REGALOS PERSONALIZADOS,Textil,159.0,397.5,0,True,https://disershop.com.uy/diserhome-productos/verano-home/juegos-y-accesorios/toalla-refrescante-100x30cm-naranja
1872,Toalla Refrescante 100X30Cm Negra,Toalla Refrescante 100X30Cm Negra,REGALOS PERSONALIZADOS,Textil,159.0,397.5,0,True,https://disershop.com.uy/diserhome-productos/verano-home/juegos-y-accesorios/toalla-refrescante-100x30cm-negra
1873,Toalla Refrescante 100X30Cm Verde,Toalla Refrescante 100X30Cm Verde,REGALOS PERSONALIZADOS,Textil,159.0,397.5,0,True,https://disershop.com.uy/diserhome-productos/verano-home/juegos-y-accesorios/toalla-refrescante-100x30cm-verde
1874,Top Dama Verano Blanco,Top Dama Verano Blanco,REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/vestimenta/mujer/tops-y-musculosas/top-dama-verano-blanco-1
1875,Top Dama Verano Gris Melange,Top Dama Verano Gris Melange,REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/vestimenta/mujer/tops-y-musculosas/top-dama-verano-gris-melange
1876,Top Dama Verano Negro,Top Dama Verano Negro,REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/vestimenta/mujer/tops-y-musculosas/top-dama-verano-negro
1877,Top Dama Verano Rosa Sepia,Top Dama Verano Rosa Sepia,REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/vestimenta/mujer/tops-y-musculosas/top-dama-verano-rosa-sepia
2758,Top Elite 9086 Azul Marino,Top Elite 9086 Azul Marino,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/top-elite-9086-azul-marino
2759,Top Elite 9086 Bordeaux,Top Elite 9086 Bordeaux,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/top-elite-9086-bordeaux
2760,Top Elite 9086 Negro,Top Elite 9086 Negro,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/top-elite-9086-negro
2761,Top Elite 9166 Azul Marino,Top Elite 9166 Azul Marino,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/top-elite-9166-azul-marino
2762,Top Elite 9166 Gris Topo,Top Elite 9166 Gris Topo,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/top-elite-9166-gris-topo
2763,Top Elite 9166 Negro,Top Elite 9166 Negro,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/musculosas-y-tops-elite/top-elite-9166-negro
1878,Top Mujer Negro 5% Spandex (CI-TOP-02),Top Mujer Negro 5% Spandex (CI-TOP-02),REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/línea-femenina/top-mujer-negro-5-spandex-1
2764,Top apl I love  uruguay blanco,Top apl I love uruguay blanco,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20472
2765,Top apl for ever colonia bca,Top apl for ever colonia bca,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20470
2766,Top apl punta del este blanca,Top apl punta del este blanca,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20471
1879,Top dama Spandex 150gr Celeste,Top dama Spandex 150gr Celeste,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/vestimenta/mujer/tops-y-musculosas/top-dama-spandex-150gr-celeste
1880,Top dama Spandex 150gr Verde,Top dama Spandex 150gr Verde,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/vestimenta/mujer/tops-y-musculosas/top-dama-spandex-150gr-verde
545,Botella Esmerilada Tapa Bamboo y Sorbito 500ml Naranja,Botella Esmerilada Tapa Bamboo y Sorbito 500ml Naranja,REGALOS PERSONALIZADOS,Vasos y bebidas,159.0,397.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/botella-esmerilada-tapa-bamboo-y-sorbito-500ml-naranja-vaso
2418,Jarra Cervecera 16oz Esmerilada Neon Amarillo,Jarra Cervecera 16oz Esmerilada Neon Amarillo,REGALOS PERSONALIZADOS,Vasos y bebidas,,,0,False,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarra-cervecera-16oz-esmerilada-neon-amarillo
2419,Jarra Cervecera 16oz Esmerilada Neon Celeste,Jarra Cervecera 16oz Esmerilada Neon Celeste,REGALOS PERSONALIZADOS,Vasos y bebidas,,,0,False,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarra-cervecera-16oz-esmerilada-neon-celeste
2420,Jarra Cervecera 16oz Esmerilada Neon Rojo,Jarra Cervecera 16oz Esmerilada Neon Rojo,REGALOS PERSONALIZADOS,Vasos y bebidas,,,0,False,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarra-cervecera-16oz-esmerilada-neon-rojo
2421,Jarra Cervecera 16oz Esmerilada Neon Verde,Jarra Cervecera 16oz Esmerilada Neon Verde,REGALOS PERSONALIZADOS,Vasos y bebidas,,,0,False,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarra-cervecera-16oz-esmerilada-neon-verde
2422,Jarra Cervecera Chica 250Cc (SU-JACER02),Jarra Cervecera Chica 250Cc (SU-JACER02),REGALOS PERSONALIZADOS,Vasos y bebidas,,,0,False,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarra-cervecera-chica-250cc
1240,Jarra Cervecera Grande 500Cc (SU-JACER),Jarra Cervecera Grande 500Cc (SU-JACER),REGALOS PERSONALIZADOS,Vasos y bebidas,129.0,322.5,0,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarra-cervecera-grande-500cc
1241,Jarra cervecera 300cc,Jarra cervecera 300cc,REGALOS PERSONALIZADOS,Vasos y bebidas,99.0,247.5,0,True,https://disershop.com.uy/dia-del-padre/sublimación-día-del-padre/jarra-cervecera-300cc
1242,Jarra cervecera esmerilada 16oz x2,Jarra cervecera esmerilada 16oz x2,REGALOS PERSONALIZADOS,Vasos y bebidas,198.0,495.0,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarra-cervecera-esmerilada-16oz-x2
2615,Posavaso Sublimable 9.4x9.4cm 4 uni.,Posavaso Sublimable 9.4x9.4cm 4 uni.,REGALOS PERSONALIZADOS,Vasos y bebidas,,,1,False,https://disershop.com.uy/nuevos/posavaso-sublimable-9-4x9-4cm-4-uni
1625,Posavaso Sublimable Circular 10.3cm 4 uni.,Posavaso Sublimable Circular 10.3cm 4 uni.,REGALOS PERSONALIZADOS,Vasos y bebidas,149.0,372.5,1,True,https://disershop.com.uy/nuevos/posavaso-sublimable-circular-10-3cm-4-uni
1626,Posavaso Sublimable Irregular 11x11cm 4 uni.,Posavaso Sublimable Irregular 11x11cm 4 uni.,REGALOS PERSONALIZADOS,Vasos y bebidas,149.0,372.5,1,True,https://disershop.com.uy/sublimacion-todo?product_id=21892
1627,Posavaso circular p/laser - Azul/Plateado,Posavaso circular p/laser - Azul/Plateado,REGALOS PERSONALIZADOS,Vasos y bebidas,49.0,122.5,0,True,https://disershop.com.uy/sublimacion-todo/kit-cervecero/posavaso-circular-p-laser-azul-plateado-1
1628,Posavaso circular p/laser - Negro/Dorado,Posavaso circular p/laser - Negro/Dorado,REGALOS PERSONALIZADOS,Vasos y bebidas,49.0,122.5,0,True,https://disershop.com.uy/sublimacion-todo/kit-cervecero/posavaso-circular-p-laser-negro-dorado
1629,Posavaso circular p/laser - Rojo/Negro,Posavaso circular p/laser - Rojo/Negro,REGALOS PERSONALIZADOS,Vasos y bebidas,49.0,122.5,0,True,https://disershop.com.uy/sublimacion-todo/kit-cervecero/posavaso-circular-p-laser-rojo-negro
2616,Posavaso de corcho nacional,Posavaso de corcho nacional,REGALOS PERSONALIZADOS,Vasos y bebidas,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20607
1630,Posavasos 10X10 cm x6 (SU-PV10X10),Posavasos 10X10 cm x6 (SU-PV10X10),REGALOS PERSONALIZADOS,Vasos y bebidas,99.0,247.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/posavasos-6-unidades-10x10-cm
1631,Posavasos 6 unidades 10 cm Diámetro,Posavasos 6 unidades 10 cm Diámetro,REGALOS PERSONALIZADOS,Vasos y bebidas,49.0,122.5,0,True,https://disershop.com.uy/emprendedores/sublimables/textiles/posavasos-6-unidades-10-cm-diámetro
2658,Set 4 Posavasos con Soporte Diametro: 9.5cm Bamboo p/laser,Set 4 Posavasos con Soporte Diametro: 9.5cm Bamboo p/laser,REGALOS PERSONALIZADOS,Vasos y bebidas,,,0,False,https://disershop.com.uy/empresariales-promocionales/tablas-y-accesorios/set-4-posavasos-con-soporte-diametro-9-5cm-bamboo-p-laser
1689,Set 6 posavasos MDF sub. cuadrados 10x10cm,Set 6 posavasos MDF sub. cuadrados 10x10cm,REGALOS PERSONALIZADOS,Vasos y bebidas,199.0,497.5,0,True,https://disershop.com.uy/emprendedores/sublimables/mdf/set-6-posavasos-mdf-sub-cuadrados-10x10cm
1690,Set 6 posavasos MDF sub. redondos 10cm,Set 6 posavasos MDF sub. redondos 10cm,REGALOS PERSONALIZADOS,Vasos y bebidas,219.0,547.5,0,True,https://disershop.com.uy/emprendedores/sublimables/mdf/set-6-posavasos-mdf-sub-redondos-10cm
2662,Set termo jarra metal nacional,Set termo jarra metal nacional,REGALOS PERSONALIZADOS,Vasos y bebidas,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20611
2663,Set x12 Posavasos sublimables 9cm x 9cm,Set x12 Posavasos sublimables 9cm x 9cm,REGALOS PERSONALIZADOS,Vasos y bebidas,,,0,False,https://disershop.com.uy/sublimacion-todo?product_id=19110
1903,Vaso Acero Sub. 600ml Blanco,Vaso Acero Sub. 600ml Blanco,REGALOS PERSONALIZADOS,Vasos y bebidas,339.0,847.5,1,True,https://disershop.com.uy/emprendedores/sublimables/metálicos/vaso-acero-sub-600ml-blanco
1904,Vaso Acero Sub. 600ml Plata,Vaso Acero Sub. 600ml Plata,REGALOS PERSONALIZADOS,Vasos y bebidas,339.0,847.5,1,True,https://disershop.com.uy/emprendedores/sublimables/metálicos/vaso-acero-sub-600ml-plata
1905,Vaso Esmerilado Sublimable Tapa y sorbito 500ml Fucsia,Vaso Esmerilado Sublimable Tapa y sorbito 500ml Fucsia,REGALOS PERSONALIZADOS,Vasos y bebidas,159.0,397.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/vaso-botella-esmerilada-tapa-bamboo-y-sorbito-500ml-fucsia
2769,Vaso Flip Straw Tumbler Stanley 600ml Verde Limón,Vaso Flip Straw Tumbler Stanley 600ml Verde Limón,REGALOS PERSONALIZADOS,Vasos y bebidas,,,0,False,https://disershop.com.uy/diserhome-productos/diserhome-ocio/diserhome-stanley/vaso-flip-straw-tumbler-stanley-20oz-600ml-verde-limon
1906,Vaso Plastico 450ml con Sorbito Beige,Vaso Plastico 450ml con Sorbito Beige,REGALOS PERSONALIZADOS,Vasos y bebidas,219.0,547.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/30-off/vaso-plastico-450ml-con-sorbito-beige
1907,Vaso Plastico 450ml con Sorbito Celeste,Vaso Plastico 450ml con Sorbito Celeste,REGALOS PERSONALIZADOS,Vasos y bebidas,219.0,547.5,0,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/vaso-plastico-450ml-con-sorbito-celeste
1908,Vaso Plastico 450ml con Sorbito Negro,Vaso Plastico 450ml con Sorbito Negro,REGALOS PERSONALIZADOS,Vasos y bebidas,219.0,547.5,0,True,https://disershop.com.uy/emprendedores/vasos-todos/vaso-plastico-450ml-con-sorbito-negro
1909,Vaso Plastico 450ml con Sorbito Rosado,Vaso Plastico 450ml con Sorbito Rosado,REGALOS PERSONALIZADOS,Vasos y bebidas,219.0,547.5,0,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/vaso-plastico-450ml-con-sorbito-rosado
1910,Vaso Plastico 450ml con Sorbito Violeta,Vaso Plastico 450ml con Sorbito Violeta,REGALOS PERSONALIZADOS,Vasos y bebidas,219.0,547.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/30-off/vaso-plastico-450ml-con-sorbito-violeta
1911,Vaso Plastico 500ml con Sorbito Ama. / Ros.,Vaso Plastico 500ml con Sorbito Ama. / Ros.,REGALOS PERSONALIZADOS,Vasos y bebidas,179.0,447.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/30-off/vaso-plastico-500ml-con-sorbito-ama-ros
1912,Vaso Plastico 500ml con Sorbito Cel. / Ama.,Vaso Plastico 500ml con Sorbito Cel. / Ama.,REGALOS PERSONALIZADOS,Vasos y bebidas,179.0,447.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/30-off/vaso-plastico-500ml-con-sorbito-cel-ama
1913,Vaso Plastico 500ml con Sorbito Cel. / Vio.,Vaso Plastico 500ml con Sorbito Cel. / Vio.,REGALOS PERSONALIZADOS,Vasos y bebidas,179.0,447.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/30-off/vaso-plastico-500ml-con-sorbito-cel-vio
1914,Vaso Plastico 500ml con Sorbito Ros. / Nar.,Vaso Plastico 500ml con Sorbito Ros. / Nar.,REGALOS PERSONALIZADOS,Vasos y bebidas,179.0,447.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/30-off/vaso-plastico-500ml-con-sorbito-ros-nar
1915,Vaso Plastico 680ml con Sorbito Celeste,Vaso Plastico 680ml con Sorbito Celeste,REGALOS PERSONALIZADOS,Vasos y bebidas,239.0,597.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/30-off/vaso-plastico-680ml-con-sorbito-celeste
1916,Vaso Plastico 680ml con Sorbito Naranja,Vaso Plastico 680ml con Sorbito Naranja,REGALOS PERSONALIZADOS,Vasos y bebidas,239.0,597.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/30-off/vaso-plastico-680ml-con-sorbito-naranja
1917,Vaso Plastico 680ml con Sorbito Negro,Vaso Plastico 680ml con Sorbito Negro,REGALOS PERSONALIZADOS,Vasos y bebidas,239.0,597.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/30-off/vaso-plastico-680ml-con-sorbito-negro
1918,Vaso Plastico 680ml con Sorbito Rosado,Vaso Plastico 680ml con Sorbito Rosado,REGALOS PERSONALIZADOS,Vasos y bebidas,239.0,597.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/30-off/vaso-plastico-680ml-con-sorbito-rosado
1919,Vaso Plastico 680ml con Sorbito Turquesa,Vaso Plastico 680ml con Sorbito Turquesa,REGALOS PERSONALIZADOS,Vasos y bebidas,239.0,597.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/30-off/vaso-plastico-680ml-con-sorbito-turquesa
1920,Vaso Plastico 680ml con Sorbito Verde Claro,Vaso Plastico 680ml con Sorbito Verde Claro,REGALOS PERSONALIZADOS,Vasos y bebidas,239.0,597.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/30-off/vaso-plastico-680ml-con-sorbito-verde-claro
1921,Vaso Plastico 680ml con Sorbito Violeta,Vaso Plastico 680ml con Sorbito Violeta,REGALOS PERSONALIZADOS,Vasos y bebidas,239.0,597.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/30-off/vaso-plastico-680ml-con-sorbito-violeta
2770,Vaso Stanley Flip Straw Tumbler 600ml Azul,Vaso Stanley Flip Straw Tumbler 600ml Azul,REGALOS PERSONALIZADOS,Vasos y bebidas,,,0,False,https://disershop.com.uy/diserhome-productos/diserhome-ocio/diserhome-stanley/vaso-flip-straw-tumbler-20oz-600ml-azul-francia-1
2771,Vaso Stanley Trigger Mug 350ml Blanco,Vaso Stanley Trigger Mug 350ml Blanco,REGALOS PERSONALIZADOS,Vasos y bebidas,,,0,False,https://disershop.com.uy/vaso-stanley-trigger-mug-350ml-blanco
1922,Vaso de Acero con Tapa y Destapador Negro,Vaso de Acero con Tapa y Destapador Negro,REGALOS PERSONALIZADOS,Vasos y bebidas,389.0,972.5,0,True,https://disershop.com.uy/emprendedores/sublimables/metálicos/vaso-de-acero-con-tapa-y-destapador-negro
1923,Vaso esmerilado sublimable tapa y sorbito 500ml Verde,Vaso esmerilado sublimable tapa y sorbito 500ml Verde,REGALOS PERSONALIZADOS,Vasos y bebidas,159.0,397.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/botella-esmerilada-tapa-bamboo-y-sorbito-500ml-verde-vaso
2772,Vaso plastico nacional mini sport,Vaso plastico nacional mini sport,REGALOS PERSONALIZADOS,Vasos y bebidas,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20624
2773,Vaso sublimable esmerilado 500ml,Vaso sublimable esmerilado 500ml,REGALOS PERSONALIZADOS,Vasos y bebidas,,,0,False,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/vaso-sublimable-esmerilado-500ml
1924,Vaso termo cromático x10 SLB03 AMARILLO,Vaso termo cromático x10 SLB03 AMARILLO,REGALOS PERSONALIZADOS,Vasos y bebidas,490.0,1225.0,0,True,https://disershop.com.uy/nuevos/vaso-termo-cromático-x10-amarillo
1925,Vaso termo cromático x10 SLB03 CELESTE,Vaso termo cromático x10 SLB03 CELESTE,REGALOS PERSONALIZADOS,Vasos y bebidas,490.0,1225.0,1,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/vaso-termo-cromático-x10-celeste
1926,Vaso termo cromático x10 SLB03 FUCSIA,Vaso termo cromático x10 SLB03 FUCSIA,REGALOS PERSONALIZADOS,Vasos y bebidas,490.0,1225.0,1,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/vaso-termo-cromático-x10-fucsia
1927,Vaso termo cromático x10 SLB03 NARANJA,Vaso termo cromático x10 SLB03 NARANJA,REGALOS PERSONALIZADOS,Vasos y bebidas,490.0,1225.0,0,True,https://disershop.com.uy/emprendedores/vasos-todos/vaso-termo-cromático-x10-naranja
